InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
C536828,84946,"ANTIQUE SILVER TEA GLASS ETCHED",-3,"2.12.2010 17:35",1.25,14264,"United Kingdom"
C536829,71477,"COLOUR GLASS. STAR T-LIGHT HOLDER",-1,"2.12.2010 17:36",3.25,13295,"United Kingdom"
536840,POST,POSTAGE,1,"2.12.2010 18:27",18,12738,Germany
C536850,22942,"CHRISTMAS LIGHTS 10 SANTAS ",-48,"3.12.2010 09:47",7.65,14213,"United Kingdom"
C536850,22689,"DOORMAT MERRY CHRISTMAS RED ",-50,"3.12.2010 09:47",6.75,14213,"United Kingdom"
C536850,22591,"CARDHOLDER GINGHAM CHRISTMAS TREE",-50,"3.12.2010 09:47",2.55,14213,"United Kingdom"
C536850,22580,"ADVENT CALENDAR GINGHAM SACK",-48,"3.12.2010 09:47",4.95,14213,"United Kingdom"
C536850,22186,"RED STAR CARD HOLDER",-48,"3.12.2010 09:47",2.55,14213,"United Kingdom"
536852,POST,POSTAGE,1,"3.12.2010 09:51",18,12686,France
C536853,84678,"CLASSICAL ROSE SMALL VASE",-1,"3.12.2010 10:07",2.55,14679,"United Kingdom"
C536854,22158,"3 HEARTS HANGING DECORATION RUSTIC",-1,"3.12.2010 10:09",2.95,15240,"United Kingdom"
C536854,22944,"CHRISTMAS METAL POSTCARD WITH BELLS",-1,"3.12.2010 10:09",1.25,15240,"United Kingdom"
C536854,21871,"SAVE THE PLANET MUG",-1,"3.12.2010 10:09",1.25,15240,"United Kingdom"
C536855,21527,"RED RETROSPOT TRADITIONAL TEAPOT ",-4,"3.12.2010 10:11",7.95,18225,"United Kingdom"
536858,POST,POSTAGE,2,"3.12.2010 10:36",40,13520,Switzerland
536861,POST,POSTAGE,3,"3.12.2010 10:44",18,12427,Germany
536862,DOT,"DOTCOM POSTAGE",1,"3.12.2010 11:13",254.43,,"United Kingdom"
536864,DOT,"DOTCOM POSTAGE",1,"3.12.2010 11:27",121.06,,"United Kingdom"
536865,M,Manual,1,"3.12.2010 11:28",2.55,,"United Kingdom"
536865,DOT,"DOTCOM POSTAGE",1,"3.12.2010 11:28",498.47,,"United Kingdom"
536876,DOT,"DOTCOM POSTAGE",1,"3.12.2010 11:36",887.52,,"United Kingdom"
536941,22734,amazon,20,"3.12.2010 12:08",0,,"United Kingdom"
536942,22139,amazon,15,"3.12.2010 12:08",0,,"United Kingdom"
536967,POST,POSTAGE,1,"3.12.2010 12:57",18,12600,Germany
536974,POST,POSTAGE,2,"3.12.2010 13:59",18,12682,France
C536978,22776,"SWEETHEART CAKESTAND 3 TIER",-1,"3.12.2010 14:19",9.95,17954,"United Kingdom"
C536979,84685,"BEACH HUT KEY CABINET",-1,"3.12.2010 14:23",3.75,17841,"United Kingdom"
C536979,22630,"DOLLY GIRL LUNCH BOX",-1,"3.12.2010 14:23",1.95,17841,"United Kingdom"
536981,M,Manual,2,"3.12.2010 14:26",0.85,14723,"United Kingdom"
536983,POST,POSTAGE,1,"3.12.2010 14:30",18,12712,Germany
536990,POST,POSTAGE,1,"3.12.2010 15:14",28,12793,Portugal
536995,35951,,57,"3.12.2010 15:29",0,,"United Kingdom"
536996,22712,,-20,"3.12.2010 15:30",0,,"United Kingdom"
536997,22028,,-20,"3.12.2010 15:30",0,,"United Kingdom"
536998,85067,,-6,"3.12.2010 15:30",0,,"United Kingdom"
536999,21421,,110,"3.12.2010 15:32",0,,"United Kingdom"
537000,21414,,-22,"3.12.2010 15:32",0,,"United Kingdom"
537001,21653,,-6,"3.12.2010 15:33",0,,"United Kingdom"
537002,21651,,70,"3.12.2010 15:33",0,,"United Kingdom"
537003,85126,,-2,"3.12.2010 15:33",0,,"United Kingdom"
537004,21814,,-30,"3.12.2010 15:34",0,,"United Kingdom"
537005,21692,,-70,"3.12.2010 15:35",0,,"United Kingdom"
537006,21648,,-130,"3.12.2010 15:36",0,,"United Kingdom"
537007,21172,,-80,"3.12.2010 15:36",0,,"United Kingdom"
537008,21161,,-120,"3.12.2010 15:37",0,,"United Kingdom"
537009,84534B,,-80,"3.12.2010 15:38",0,,"United Kingdom"
537010,22162,,-40,"3.12.2010 15:38",0,,"United Kingdom"
537011,22139,,-5,"3.12.2010 15:38",0,,"United Kingdom"
537012,21535,,-12,"3.12.2010 15:39",0,,"United Kingdom"
537013,35965,,-25,"3.12.2010 15:40",0,,"United Kingdom"
537014,21040,,-20,"3.12.2010 15:40",0,,"United Kingdom"
537015,37464,,-14,"3.12.2010 15:41",0,,"United Kingdom"
537016,21836,,-15,"3.12.2010 15:41",0,,"United Kingdom"
537017,47556B,,-69,"3.12.2010 15:41",0,,"United Kingdom"
537018,84562A,,-3,"3.12.2010 15:42",0,,"United Kingdom"
537019,37474,,-15,"3.12.2010 15:43",0,,"United Kingdom"
537020,21807,,-30,"3.12.2010 15:43",0,,"United Kingdom"
537021,21011,,-20,"3.12.2010 15:43",0,,"United Kingdom"
537022,POST,POSTAGE,2,"3.12.2010 15:45",28,12725,Italy
C537024,20893,"HANGING BAUBLE T-LIGHT HOLDER SMALL",-36,"3.12.2010 16:21",2.1,13941,"United Kingdom"
537026,POST,POSTAGE,2,"3.12.2010 16:35",18,12395,Belgium
537027,18098C,,-140,"3.12.2010 16:36",0,,"United Kingdom"
537028,21696,,-320,"3.12.2010 16:36",0,,"United Kingdom"
537029,37476,,-6,"3.12.2010 16:37",0,,"United Kingdom"
537032,21275,?,-30,"3.12.2010 16:50",0,,"United Kingdom"
C537039,22854,"CREAM SWEETHEART EGG HOLDER",-1,"5.12.2010 10:25",4.95,15708,"United Kingdom"
C537039,20936,"FORKED CACTUS CANDLE",-1,"5.12.2010 10:25",2.95,15708,"United Kingdom"
C537039,85175,"CACTI T-LIGHT CANDLES",-1,"5.12.2010 10:25",0.42,15708,"United Kingdom"
C537043,22575,"METAL MERRY CHRISTMAS WREATH",-6,"5.12.2010 10:48",1.95,15351,"United Kingdom"
C537043,11001,"ASSTD DESIGN RACING CAR PEN",-1,"5.12.2010 10:48",1.69,15351,"United Kingdom"
537065,POST,POSTAGE,9,"5.12.2010 11:57",18,12567,France
537077,M,Manual,12,"5.12.2010 11:59",0.42,17062,"United Kingdom"
C537132,22788,"BROCANTE COAT RACK",-2,"5.12.2010 12:29",8.5,15221,"United Kingdom"
C537132,22184,"CAKE STAND VICTORIAN FILIGREE LARGE",-1,"5.12.2010 12:29",8.5,15221,"United Kingdom"
C537132,71279,"PINK GLASS CANDLEHOLDER",-2,"5.12.2010 12:29",2.95,15221,"United Kingdom"
C537132,22761,"CHEST 7 DRAWER MA CAMPAGNE",-2,"5.12.2010 12:29",21.95,15221,"United Kingdom"
C537132,22769,"CHALKBOARD KITCHEN ORGANISER",-8,"5.12.2010 12:29",21.95,15221,"United Kingdom"
C537132,22762,"CUPBOARD 3 DRAWER MA CAMPAGNE",-3,"5.12.2010 12:29",12.75,15221,"United Kingdom"
537137,M,Manual,36,"5.12.2010 12:43",0.85,16327,"United Kingdom"
537140,M,Manual,1,"5.12.2010 12:53",0.42,12748,"United Kingdom"
537140,M,Manual,1,"5.12.2010 12:53",0.85,12748,"United Kingdom"
C537143,20685,"DOORMAT RED RETROSPOT",-1,"5.12.2010 12:58",7.95,12748,"United Kingdom"
C537157,35953,"FOLKART STAR CHRISTMAS DECORATIONS",-24,"5.12.2010 13:09",1.25,15880,"United Kingdom"
C537164,D,Discount,-1,"5.12.2010 13:21",29.29,14527,"United Kingdom"
537197,POST,POSTAGE,3,"5.12.2010 14:02",18,12647,Germany
537197,22841,"ROUND CAKE TIN VINTAGE GREEN",1,"5.12.2010 14:02",0,12647,Germany
537198,POST,POSTAGE,1,"5.12.2010 14:03",18,12647,Germany
537199,M,Manual,1,"5.12.2010 14:06",0.65,15894,"United Kingdom"
537201,POST,POSTAGE,6,"5.12.2010 14:19",18,12472,Germany
C537203,37449,"CERAMIC CAKE STAND + HANGING CAKES",-1,"5.12.2010 14:44",9.95,14606,"United Kingdom"
C537203,21424,"WOODLAND STORAGE BOX LARGE ",-1,"5.12.2010 14:44",2.95,14606,"United Kingdom"
537208,M,Manual,4,"5.12.2010 15:12",0.85,15889,"United Kingdom"
537212,POST,POSTAGE,4,"5.12.2010 15:21",18,12720,Germany
537225,M,Manual,1,"5.12.2010 16:41",1,12748,"United Kingdom"
C537232,84840,"SWEETHEART CARRY-ALL BASKET",-2,"6.12.2010 09:31",8.5,12586,Italy
C537234,22653,"BUTTON BOX ",-20,"6.12.2010 09:40",1.95,16161,"United Kingdom"
537237,DOT,"DOTCOM POSTAGE",1,"6.12.2010 09:58",863.74,,"United Kingdom"
537240,DOT,"DOTCOM POSTAGE",1,"6.12.2010 10:08",940.87,,"United Kingdom"
537246,POST,POSTAGE,1,"6.12.2010 10:27",28,12808,Portugal
537250,POST,POSTAGE,1,"6.12.2010 10:43",18,12708,Germany
C537251,22429,"ENAMEL MEASURING JUG CREAM",-2,"6.12.2010 10:45",4.25,,"United Kingdom"
C537251,22620,"4 TRADITIONAL SPINNING TOPS",-8,"6.12.2010 10:45",1.25,,"United Kingdom"
C537251,21890,"S/6 WOODEN SKITTLES IN COTTON BAG",-2,"6.12.2010 10:45",2.95,,"United Kingdom"
C537251,22564,"ALPHABET STENCIL CRAFT",-5,"6.12.2010 10:45",1.25,,"United Kingdom"
C537251,21891,"TRADITIONAL WOODEN SKIPPING ROPE",-3,"6.12.2010 10:45",1.25,,"United Kingdom"
C537251,22747,"POPPY'S PLAYHOUSE BATHROOM",-6,"6.12.2010 10:45",2.1,,"United Kingdom"
C537251,22454,"MEASURING TAPE BABUSHKA RED",-8,"6.12.2010 10:45",2.95,,"United Kingdom"
C537251,22327,"ROUND SNACK BOXES SET OF 4 SKULLS",-4,"6.12.2010 10:45",2.95,,"United Kingdom"
C537251,21915,"RED  HARMONICA IN BOX ",-4,"6.12.2010 10:45",1.25,,"United Kingdom"
C537251,84347,"ROTATING SILVER ANGELS T-LIGHT HLDR",-9,"6.12.2010 10:45",2.55,,"United Kingdom"
C537251,22748,"POPPY'S PLAYHOUSE KITCHEN",-4,"6.12.2010 10:45",2.1,,"United Kingdom"
C537251,22943,"CHRISTMAS LIGHTS 10 VINTAGE BAUBLES",-6,"6.12.2010 10:45",4.95,,"United Kingdom"
C537251,22418,"10 COLOUR SPACEBOY PEN",-7,"6.12.2010 10:45",0.85,,"United Kingdom"
C537251,22911,"PAPER CHAIN KIT LONDON",-2,"6.12.2010 10:45",2.95,,"United Kingdom"
C537251,22940,"FELTCRAFT CHRISTMAS FAIRY",-5,"6.12.2010 10:45",4.25,,"United Kingdom"
C537251,22141,"CHRISTMAS CRAFT TREE TOP ANGEL",-8,"6.12.2010 10:45",2.1,,"United Kingdom"
C537251,22328,"ROUND SNACK BOXES SET OF 4 FRUITS ",-2,"6.12.2010 10:45",2.95,,"United Kingdom"
C537251,22536,"MAGIC DRAWING SLATE PURDEY",-11,"6.12.2010 10:45",0.42,,"United Kingdom"
C537251,21826,"EIGHT PIECE DINOSAUR SET",-4,"6.12.2010 10:45",1.25,,"United Kingdom"
C537251,22466,"FAIRY TALE COTTAGE NIGHTLIGHT",-3,"6.12.2010 10:45",1.95,,"United Kingdom"
C537314,21349,"IVY HEART WREATH",-4,"6.12.2010 11:42",6.75,13497,"United Kingdom"
C537320,35400,"WOODEN BOX ADVENT CALENDAR ",-1,"6.12.2010 11:47",8.95,14867,"United Kingdom"
C537333,22636,"CHILDS BREAKFAST SET CIRCUS PARADE",-4,"6.12.2010 12:00",8.5,12474,Germany
537361,21777,,5,"6.12.2010 12:34",0,,"United Kingdom"
537363,84569B,,-20,"6.12.2010 12:35",0,,"United Kingdom"
537364,21027,,-70,"6.12.2010 12:36",0,,"United Kingdom"
537368,C2,CARRIAGE,1,"6.12.2010 12:40",50,14911,EIRE
C537373,22423,"REGENCY CAKESTAND 3 TIER",-1,"6.12.2010 12:55",12.75,14487,"United Kingdom"
537377,M,Manual,12,"6.12.2010 13:01",0.19,15882,"United Kingdom"
537378,C2,CARRIAGE,1,"6.12.2010 13:06",50,14911,EIRE
C537379,22865,"HAND WARMER OWL DESIGN",-10,"6.12.2010 13:12",2.1,15882,"United Kingdom"
C537383,21658,"GLASS  BEURRE DISH",-1,"6.12.2010 13:17",3.95,16550,"United Kingdom"
C537383,22197,"SMALL POPCORN HOLDER",-1,"6.12.2010 13:17",0.85,16550,"United Kingdom"
C537383,22371,"AIRLINE BAG VINTAGE TOKYO 78",-1,"6.12.2010 13:17",4.25,16550,"United Kingdom"
537392,M,Manual,5,"6.12.2010 13:58",1.25,17068,"United Kingdom"
537396,M,Manual,1,"6.12.2010 14:08",35,17223,"United Kingdom"
C537398,22430,"ENAMEL WATERING CAN CREAM",-1,"6.12.2010 14:22",4.95,15426,"United Kingdom"
537401,84898F,,-24,"6.12.2010 14:37",0,,"United Kingdom"
C537402,22926,"IVORY GIANT GARDEN THERMOMETER",-4,"6.12.2010 14:43",5.95,15502,"United Kingdom"
C537402,22927,"GREEN GIANT GARDEN THERMOMETER",-4,"6.12.2010 14:43",5.95,15502,"United Kingdom"
C537402,22849,"BREAD BIN DINER STYLE MINT",-4,"6.12.2010 14:43",14.95,15502,"United Kingdom"
C537402,22847,"BREAD BIN DINER STYLE IVORY",-4,"6.12.2010 14:43",14.95,15502,"United Kingdom"
C537402,47580,"TEA TIME DES TEA COSY",-6,"6.12.2010 14:43",2.55,15502,"United Kingdom"
C537402,22196,"SMALL HEART MEASURING SPOONS",-12,"6.12.2010 14:43",0.85,15502,"United Kingdom"
C537406,22926,"IVORY GIANT GARDEN THERMOMETER",-4,"6.12.2010 14:53",5.95,15502,"United Kingdom"
C537406,22927,"GREEN GIANT GARDEN THERMOMETER",-4,"6.12.2010 14:53",5.95,15502,"United Kingdom"
C537406,22847,"BREAD BIN DINER STYLE IVORY",-4,"6.12.2010 14:53",14.95,15502,"United Kingdom"
C537406,22849,"BREAD BIN DINER STYLE MINT",-4,"6.12.2010 14:53",14.95,15502,"United Kingdom"
C537408,47580,"TEA TIME DES TEA COSY",-6,"6.12.2010 14:55",2.55,15502,"United Kingdom"
C537408,22196,"SMALL HEART MEASURING SPOONS",-12,"6.12.2010 14:55",0.85,15502,"United Kingdom"
C537413,22834,"HAND WARMER BABUSHKA DESIGN",-72,"6.12.2010 15:07",2.1,14409,"United Kingdom"
C537414,POST,POSTAGE,-1,"6.12.2010 15:09",4.41,16861,"United Kingdom"
C537414,22086,"PAPER CHAIN KIT 50'S CHRISTMAS ",-6,"6.12.2010 15:09",2.95,16861,"United Kingdom"
C537416,22840,"ROUND CAKE TIN VINTAGE RED",-1,"6.12.2010 15:10",7.95,16138,"United Kingdom"
C537417,22960,"JAM MAKING SET WITH JARS",-1,"6.12.2010 15:12",4.25,13481,"United Kingdom"
537425,84968F,check,-20,"6.12.2010 15:35",0,,"United Kingdom"
537426,84968E,check,-35,"6.12.2010 15:36",0,,"United Kingdom"
537427,84968B,,-21,"6.12.2010 15:37",0,,"United Kingdom"
537430,85215,,120,"6.12.2010 16:05",0,,"United Kingdom"
537432,35833G,damages,-43,"6.12.2010 16:10",0,,"United Kingdom"
C537431,21755,"LOVE BUILDING BLOCK WORD",-1,"6.12.2010 16:10",5.95,16782,"United Kingdom"
537434,DOT,"DOTCOM POSTAGE",1,"6.12.2010 16:57",950.99,,"United Kingdom"
537436,84270,,7,"6.12.2010 17:00",0,,"United Kingdom"
537437,90167,,10,"6.12.2010 17:00",0,,"United Kingdom"
537438,22959,,13,"6.12.2010 17:00",0,,"United Kingdom"
537439,37474,,1,"6.12.2010 17:01",0,,"United Kingdom"
C537444,22580,"ADVENT CALENDAR GINGHAM SACK",-8,"7.12.2010 08:42",5.95,14850,"United Kingdom"
537449,21054,,-30,"7.12.2010 09:26",0,,"United Kingdom"
537450,20684,,-19,"7.12.2010 09:26",0,,"United Kingdom"
537451,84881,,-11,"7.12.2010 09:27",0,,"United Kingdom"
537452,20941,,-24,"7.12.2010 09:28",0,,"United Kingdom"
537453,21248,,-18,"7.12.2010 09:28",0,,"United Kingdom"
537454,21349,,-44,"7.12.2010 09:30",0,,"United Kingdom"
537455,22155,,-70,"7.12.2010 09:31",0,,"United Kingdom"
537466,21488,,-50,"7.12.2010 10:33",0,,"United Kingdom"
537534,85064,"CREAM SWEETHEART LETTER RACK",1,"7.12.2010 11:48",0,,"United Kingdom"
537534,84832,"ZINC WILLIE WINKIE  CANDLE STICK",1,"7.12.2010 11:48",0,,"United Kingdom"
537534,84692,"BOX OF 24 COCKTAIL PARASOLS",2,"7.12.2010 11:48",0,,"United Kingdom"
537534,48184,"DOORMAT ENGLISH ROSE ",3,"7.12.2010 11:48",0,,"United Kingdom"
537534,48111,"DOORMAT 3 SMILEY CATS",1,"7.12.2010 11:48",0,,"United Kingdom"
537534,22697,"GREEN REGENCY TEACUP AND SAUCER",1,"7.12.2010 11:48",0,,"United Kingdom"
537534,22682,"FRENCH BLUE METAL DOOR SIGN 7",1,"7.12.2010 11:48",0,,"United Kingdom"
537534,22680,"FRENCH BLUE METAL DOOR SIGN 5",1,"7.12.2010 11:48",0,,"United Kingdom"
537534,22681,"FRENCH BLUE METAL DOOR SIGN 6",2,"7.12.2010 11:48",0,,"United Kingdom"
537534,22679,"FRENCH BLUE METAL DOOR SIGN 4",5,"7.12.2010 11:48",0,,"United Kingdom"
537534,22686,"FRENCH BLUE METAL DOOR SIGN No",2,"7.12.2010 11:48",0,,"United Kingdom"
537534,22683,"FRENCH BLUE METAL DOOR SIGN 8",3,"7.12.2010 11:48",0,,"United Kingdom"
537534,22676,"FRENCH BLUE METAL DOOR SIGN 1",3,"7.12.2010 11:48",0,,"United Kingdom"
537534,22625,"RED KITCHEN SCALES",1,"7.12.2010 11:48",0,,"United Kingdom"
537534,22624,"IVORY KITCHEN SCALES",3,"7.12.2010 11:48",0,,"United Kingdom"
537534,22619,"SET OF 6 SOLDIER SKITTLES",1,"7.12.2010 11:48",0,,"United Kingdom"
537534,22520,"CHILDS GARDEN TROWEL BLUE ",1,"7.12.2010 11:48",0,,"United Kingdom"
537534,22524,"CHILDRENS GARDEN GLOVES BLUE",3,"7.12.2010 11:48",0,,"United Kingdom"
537534,22502,"PICNIC BASKET WICKER SMALL",29,"7.12.2010 11:48",0,,"United Kingdom"
537534,22501,"PICNIC BASKET WICKER LARGE",2,"7.12.2010 11:48",0,,"United Kingdom"
537534,22476,"EMPIRE UNION JACK TV DINNER TRAY",1,"7.12.2010 11:48",0,,"United Kingdom"
537534,22473,"TV DINNER TRAY VINTAGE PAISLEY",1,"7.12.2010 11:48",0,,"United Kingdom"
537534,22474,"SPACEBOY TV DINNER TRAY",1,"7.12.2010 11:48",0,,"United Kingdom"
537534,22472,"TV DINNER TRAY DOLLY GIRL",1,"7.12.2010 11:48",0,,"United Kingdom"
537534,22520,"CHILDS GARDEN TROWEL BLUE ",1,"7.12.2010 11:48",0,,"United Kingdom"
537534,22514,"CHILDS GARDEN SPADE BLUE",1,"7.12.2010 11:48",0,,"United Kingdom"
537534,22516,"CHILDS GARDEN RAKE BLUE",1,"7.12.2010 11:48",0,,"United Kingdom"
537534,22432,"WATERING CAN PINK BUNNY",1,"7.12.2010 11:48",0,,"United Kingdom"
537687,84840,,-9,"8.12.2010 10:26",0,,"United Kingdom"
537870,21486,,-77,"8.12.2010 17:08",0,,"United Kingdom"
537999,22034,,-223,"9.12.2010 11:44",0,,"United Kingdom"
538042,21763,,-4,"9.12.2010 13:10",0,,"United Kingdom"
538043,22833,,-1,"9.12.2010 13:10",0,,"United Kingdom"
538046,85008,,-15,"9.12.2010 13:12",0,,"United Kingdom"
538047,21429,,-70,"9.12.2010 13:13",0,,"United Kingdom"
538054,85167B,,-24,"9.12.2010 13:34",0,,"United Kingdom"
538055,22454,,-20,"9.12.2010 13:34",0,,"United Kingdom"
538058,20966,,-150,"9.12.2010 13:38",0,,"United Kingdom"
538061,21801,,-38,"9.12.2010 13:39",0,,"United Kingdom"
538072,22423,faulty,-13,"9.12.2010 14:10",0,,"United Kingdom"
538074,21743,,-80,"9.12.2010 14:11",0,,"United Kingdom"
538090,20956,?,-723,"9.12.2010 14:48",0,,"United Kingdom"
538092,37467,,-177,"9.12.2010 14:49",0,,"United Kingdom"
538158,20892,,-32,"9.12.2010 17:17",0,,"United Kingdom"
538159,21324,,-18,"9.12.2010 17:17",0,,"United Kingdom"
538161,46000S,"Dotcom sales",-100,"9.12.2010 17:25",0,,"United Kingdom"
538162,46000M,"Dotcom sales",-100,"9.12.2010 17:25",0,,"United Kingdom"
538173,22353,,-28,"10.12.2010 09:35",0,,"United Kingdom"
538241,21431,,-21,"10.12.2010 12:00",0,,"United Kingdom"
538247,79067,,-145,"10.12.2010 12:09",0,,"United Kingdom"
538837,85135B,,-40,"14.12.2010 13:10",0,,"United Kingdom"
538906,21895,,-5,"15.12.2010 10:31",0,,"United Kingdom"
539980,35001W,,-36,"23.12.2010 14:34",0,,"United Kingdom"
539994,22830,,-1,"4.01.2011 10:09",0,,"United Kingdom"
539995,85064,,-12,"4.01.2011 10:12",0,,"United Kingdom"
539996,21784,,-10,"4.01.2011 10:12",0,,"United Kingdom"
539999,20892,,-1,"4.01.2011 10:16",0,,"United Kingdom"
540000,84499,,-9,"4.01.2011 10:17",0,,"United Kingdom"
540008,85230F,,-48,"4.01.2011 11:10",0,,"United Kingdom"
540009,22158,,-120,"4.01.2011 11:10",0,,"United Kingdom"
540010,22501,"reverse 21/5/10 adjustment",-100,"4.01.2011 11:13",0,,"United Kingdom"
540012,22502,"reverse 21/5/10 adjustment",-100,"4.01.2011 11:14",0,,"United Kingdom"
540100,22837,?,-106,"4.01.2011 16:53",0,,"United Kingdom"
540119,22865,,-60,"5.01.2011 10:07",0,,"United Kingdom"
540241,35957,,-939,"5.01.2011 15:17",0,,"United Kingdom"
540252,22198,,-100,"5.01.2011 16:25",0,,"United Kingdom"
540272,90096,,-54,"6.01.2011 11:57",0,,"United Kingdom"
540369,47591D,,-201,"6.01.2011 16:20",0,,"United Kingdom"
540549,21587,,-53,"10.01.2011 09:07",0,,"United Kingdom"
540558,21258,?,-29,"10.01.2011 10:04",0,,"United Kingdom"
540560,21589,,-14,"10.01.2011 10:08",0,,"United Kingdom"
540564,22617,"mouldy, thrown away.",-2600,"10.01.2011 10:36",0,,"United Kingdom"
540637,21275,,-5,"10.01.2011 12:13",0,,"United Kingdom"
540638,72038P,damages,-990,"10.01.2011 12:14",0,,"United Kingdom"
540650,85124C,,-8,"10.01.2011 14:59",0,,"United Kingdom"
540651,82599,?,-290,"10.01.2011 15:00",0,,"United Kingdom"
540678,21667,,-1,"10.01.2011 16:21",0,,"United Kingdom"
540679,21667,,-1,"10.01.2011 16:21",0,,"United Kingdom"
540683,84546,,-45,"10.01.2011 17:00",0,,"United Kingdom"
540684,35271S,,-13,"10.01.2011 17:01",0,,"United Kingdom"
540778,84029E,,-50,"11.01.2011 11:15",0,,"United Kingdom"
540978,84050,counted,-310,"12.01.2011 15:04",0,,"United Kingdom"
540987,17011A,,-61,"12.01.2011 16:15",0,,"United Kingdom"
